id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
989,word,Realität,factual state of things as they actually exist,reality,Das gefällt dir nicht? Aber das ist die Realität.,You don't like that? But that is reality.,B1,noun,3,medium,,,,,standard,,,"philosophy;life",feminine,-en,Realität,false,false,,,,"in der Realität ankommen; harte Realität","Wirklichkeit; Gegebenheit; Tatsachenwelt","Traum; Fiktion",,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
990,word,realistisch,sensibly aligned with objective facts,realistic,"Ich glaube nicht, dass du für das Auto noch so viel Geld bekommst. Das ist nicht realistisch.",I don't think you'll get that much money for the car anymore. That is not realistic.,B1,adjective,3,medium,,,,,standard,,,"evaluation;logic",adjective,,,,false,false,,,,"realistisch bleiben; ein realistischer Preis","lebensnah; sachlich; machbar","unrealistisch; utopisch",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
991,word,Recherche,systematic detailed investigative search,research / investigation,Für diesen Bericht waren viele Recherchen nötig.,For this report extensive investigations were necessary.,B1,noun,3,medium,,,,,standard,,,"journalism;investigation",feminine,-n,Recherche,false,false,,,,"Recherchen anstellen; gründliche Recherche","Nachforschung; Ermittlung; Prüfung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
992,word,Rechner,computer machine or pocket calculator,computer / calculator,Mein Rechner ist kaputt.,My computer is broken.,B1,noun,3,medium,,,,,standard,,,"computer;technology",masculine,-,Rechners,false,false,,,,"den Rechner hochfahren; Taschenrechner","Computer; PC; Taschenrechner",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
993,word,Recht,body of codified law / moral or legal entitlement,right / law,"Nach deutschem Recht kann er dafür nicht bestraft werden. / Ich hatte Vorfahrt. Ich war im Recht. / Die Rechnung stimmt nicht? Dann haben Sie das Recht, das Geld zurückzubekommen.",Under German law he cannot be penalized for that. / I had right of way. I was in the right. / The bill is wrong? Then you have the right to get your money back.,B1,noun,5,very high,,,,,standard,,,"legal;rights",neuter,-e,Rechtes,false,false,,,,"im Recht sein; das Recht haben zu + inf","Jura; Anspruch; Privileg",Unrecht,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
994,word,rechtlich,relating strictly to matters of statutory law,legal / juridical,Wir beraten Sie in rechtlichen Fragen.,We advise you on legal questions.,B1,adjective,3,medium,,,,,standard,,,legal,adjective,,,,false,false,,,,"rechtliche Schritte einleiten; rechtliche Beratung","juristisch; gesetzlich",außerrechtlich,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
995,word,recht,correct in judgment / agreeable to schedule,right / correct / convenient,"Ist es Ihnen recht, wenn ich morgen vorbeikomme? / Da haben Sie recht. / Da muss ich Ihnen recht geben.",Is it convenient for you if I drop by tomorrow? / You are right there. / There I must agree you are right.,B1,adjective,5,very high,,,,,standard,,,"opinion;courtesy",adjective,,,,false,false,,,,"recht haben; recht geben; mir ist es recht","korrekt; passend; genehm","unrecht; falsch",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
996,word,recht-,situated upon the right flank,right,Ich habe mir den rechten Arm gebrochen.,I broke my right arm.,B1,adjective,4,high,,,,,standard,,,"spatial;body",adjective,,,,false,false,,,,"der rechte Flügel; rechte Hand",rechtsseitig,link-,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
997,word,rechtzeitig,at the appropriate agreed time before deadline,in good time / on time,Bitte weck mich rechtzeitig. Ich muss pünktlich sein.,Please wake me up in good time. I must be on time.,B1,adjective,4,high,,,,,standard,,,"time;punctuality",adjective,,,,false,false,,,,"rechtzeitig fertig werden; rechtzeitig ankommen","zeitig; beizeiten; pünktlich","zu spät; verspätet",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
998,word,Rede,formal oral address delivered to audience,speech / address,Der Präsident hat eine Rede gehalten.,The president gave a speech.,B1,noun,4,high,,,,,standard,,,"politics;communication",feminine,-n,Rede,false,false,,,,"eine Rede halten; von etwas die Rede sein","Ansprache; Vortrag; Referat",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
999,word,reduzieren,lower numerical amount or retail price,to reduce / to mark down,Wir haben jetzt unsere Preise reduziert. / Ist dieser Pullover auch reduziert?,We have now reduced our prices. / Is this sweater also marked down?,B1,verb,4,high,,,,,standard,,,"shopping;finance",,,,,false,false,haben,reduziert,reduzierte,reduziert,acc,Preise stark reduzieren,"herabsetzen; senken; drosseln","erhöhen; steigern",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1000,word,Referat,academic spoken presentation on topic,presentation / paper / report,Vielen Dank für dieses interessante Referat.,Thank you very much for this interesting presentation.,B1,noun,3,medium,,,,,standard,,,"school;education",neuter,-e,Referates,false,false,,,,ein Referat halten/vorbereiten,"Vortrag; Präsentation; Ausarbeitung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1001,word,Reform,deliberate systemic structural modification of policy,reform,Die Regierung plant für nächstes Jahr eine Reform. Die Steuern sollen steigen.,The government is planning a reform for next year. Taxes are to rise.,B1,noun,3,medium,,,,,standard,,,"politics;society",feminine,-en,Reform,false,false,,,,eine Reform durchführen/beschließen,"Umgestaltung; Erneuerung; Modernisierung",Stillstand,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1002,word,Regal,storage furniture consisting of horizontal shelves,shelf / bookcase,Das Buch steht im Regal oben rechts.,The book stands on the shelf at the top right.,B1,noun,4,high,,,,,standard,,,"furniture;housing",neuter,-e,Regals,false,false,,,,"ins Regal stellen; Bücherregal","Bord; Ablage; Regalwand",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1003,word,Regel,established guideline governing conduct/games,rule / regulation,Im Straßenverkehr sind viele Regeln zu beachten. / Wie geht dieses Spiel? Kennst du die Regeln? / In der Regel geht sie um sieben Uhr aus dem Haus.,In road traffic many rules must be observed. / How is this game played? Do you know the rules? / As a rule she leaves the house at seven o'clock.,B1,noun,5,very high,,,,,standard,,,"rules;traffic;games",feminine,-n,Regel,false,false,,,,"sich an die Regeln halten; in der Regel","Vorschrift; Norm; Richtlinie",Ausnahme,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1004,word,regelmäßig,occurring at fixed predictable recurrent intervals,regular / regularly,Sie müssen die Tabletten regelmäßig nehmen.,You must take the tablets regularly.,B1,adjective,4,high,,,,,standard,,,"frequency;routine",adjective,,,,false,false,,,,"regelmäßig Sport treiben; regelmäßige Abstände","stetig; periodisch; pünktlich","unregelmäßig; sporadisch",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1005,word,regeln,manage or direct process/traffic by standards,to regulate / to control,Die Ampel ist kaputt. Ein Polizist regelt den Verkehr.,The traffic light is broken. A police officer directs traffic.,B1,verb,3,medium,,,,,standard,,,"traffic;official",,,,,false,false,haben,regelt,regelte,geregelt,acc,"den Verkehr regeln; eine Angelegenheit regeln","ordnen; steuern; organisieren",verwirren,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1006,word,Region,continuous distinct geographic territory,region / area,In der Rhein-Main-Region sind die Mieten sehr hoch. / Die Milch ist aus der Region.,In the Rhine-Main region rents are very high. / The milk comes from the region.,B1,noun,4,high,,,,,standard,,,"geography;nature",feminine,-en,Region,false,false,,,,"aus der Region stammen; ländliche Region","Gegend; Areal; Gebiet",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1007,word,regional,pertaining to surrounding local territory,regional / locally,Du kannst mit einer Regionalbahn fahren. Das ist billiger.,You can travel by regional train. That is cheaper.,B1,adjective,4,high,,,,,standard,,,"geography;food",adjective,,,,false,false,,,,"regionale Spezialitäten; Regionalbahn","örtlich; heimatlich; lokal","überregional; global",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1008,word,reichen,be sufficient / stretch out hand to pass,to be enough / to suffice / to hand / to pass,"Ich nehme nur eine Suppe. Das reicht mir. / Wie lange reicht das Papier noch? Ich glaube, wir müssen neues bestellen.",I'll only take a soup. That is enough for me. / How long will the paper last? I think we need to order new paper.,B1,verb,5,very high,,,,,standard,,,"quantity;dining",,,,,false,false,haben,reicht,reichte,gereicht,"dat, intr, acc","das reicht!; jemandem die Hand reichen","genügen; ausreichen; überreichen",fehlen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1009,word,reif,fully developed and ready to be eaten,ripe / mature,Die Banane kannst du nicht essen. Sie ist noch nicht reif.,You cannot eat that banana. It is not ripe yet.,B1,adjective,3,medium,,,,,standard,,,"food;nature",adjective,,,,false,false,,,,"reifes Obst; reif werden","ausgewachsen; essbar; mundgerecht","unreif; grün",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1010,word,Reihenfolge,sequential succession in ordered arrangement,order / sequence,Achten Sie auf die Reihenfolge der Inhaltspunkte.,Pay attention to the sequence of the content points.,B1,noun,3,medium,,,,,standard,,,"order;logic",feminine,-n,Reihenfolge,false,false,,,,in chronologischer Reihenfolge,"Sequenz; Turnus; Abfolge",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1011,word,rein,unadulterated / clean / pure coincidence,pure / clean / sheer / sheerly,"Der Pullover ist aus reiner Wolle. / Es war reiner Zufall, dass ich die Uhr wiedergefunden habe. / Das Wasser ist so rein, dass man es trinken kann.",The sweater is made of pure wool. / It was pure coincidence that I found the watch again. / The water is so pure that you can drink it.,B1,adjective,4,high,,,,,standard,,,"quality;materials;cleanliness",adjective,,,,false,false,,,,"reine Wolle; reiner Zufall; reine Wahrheit","sauber; unverfälscht; pur","verschmutzt; unrein",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1012,word,reinigen,make free from dirt and stains,to clean,Ich möchte diesen Anzug reinigen lassen.,I would like to have this suit cleaned.,B1,verb,3,medium,,,,,standard,,,"cleaning;hygiene",,,,,false,false,haben,reinigt,reinigte,gereinigt,acc,"chemisch reinigen lassen; die Wunde reinigen","putzen; säubern; waschen","verschmutzen; beschmutzen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1013,word,Reklame,commercial marketing publicity,advertising / advertisement,Ich möchte keine Reklame im Briefkasten.,I do not want advertising in my mailbox.,B1,noun,3,medium,,,,,standard,,,"shopping;media",feminine,-n,Reklame,false,false,,,,keine Reklame einwerfen,"Werbung; Annonce; Inserat",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1014,word,Rekord,supreme verified sports benchmark performance,record (sports),Es gibt einen neuen Rekord im Schwimmen.,There is a new record in swimming.,B1,noun,3,medium,,,,,standard,,,"sports;achievements",masculine,-e,Rekords,false,false,,,,einen Rekord aufstellen/brechen,"Höchstleistung; Bestmarke",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1015,word,relativ,evaluated strictly in comparison with others,relatively / relative,"Die Wohnung ist relativ groß, aber sehr teuer.","The apartment is relatively large; but very expensive.",B1,adverb,4,high,,,,,standard,,,"comparison;evaluation",adverb,,,,false,false,,,,"relativ einfach; relativ spät","vergleichsweise; verhältnismäßig",absolut,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1016,word,rennen,move rapidly at sprinting speed on foot,to run / to sprint,"Ich bin sehr schnell gerannt, aber der Bus war schon weg.","I ran very fast; but the bus was already gone.",B1,verb,4,high,,,,,standard,,,"movement;sports",,,,,false,false,sein,rennt,rannte,gerannt,"intr, dir","um sein Leben rennen; schnell rennen","laufen; sprinten; sausen",schleichen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1017,word,Rente,monthly old-age retirement pension (German / Swiss),pension / retirement pension,Sie ist 67 und bekommt jetzt eine gute Rente.,She is 67 and now receives a good pension.,B1,noun,4,high,,"D; CH",,standard,DACH: A=Pension,"finance;work",feminine,-n,Rente,false,false,,,,"in Rente gehen; gesetzliche Rente","Ruhegehalt; Altersrente; Pension",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1018,phrase,in Rente gehen,enter formal retirement from work (German),to retire,Ich gehe Ende des Jahres in Rente.,I am retiring at the end of the year.,B1,phrase,4,high,,D,,standard,"DACH: A=in Pension gehen; CH=pensioniert werden","work;age",phrase,,,,false,false,,,,mit 65 in Rente gehen,"den Ruhestand antreten; verrentet werden",berufstätig werden,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1019,phrase,in Rente sein,live in retirement status (German),to be retired,Mein Nachbar ist seit zehn Jahren in Rente.,My neighbor has been retired for ten years.,B1,phrase,4,high,,D,,standard,"DACH: A=in Pension sein; CH=pensioniert sein","work;age",phrase,,,,false,false,,,,schon lange in Rente sein,im Ruhestand leben,arbeiten,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1020,word,Reportage,comprehensive journalistic news piece,reportage / feature / report,Hast du die Reportage über Afrika gesehen?,Did you watch the feature report about Africa?,B1,noun,3,medium,,,,,standard,,,"media;journalism",feminine,-n,Reportage,false,false,,,,eine Reportage filmen/schreiben,"Bericht; Fernsehreportage; Dokumentation",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1021,word,Reporter,journalist investigating and delivering news on site,reporter,Die Reporterin macht gerade ein Interview.,The reporter is conducting an interview right now.,B1,noun,3,medium,,,,,standard,,,"media;jobs",masculine,-,Reporters,false,false,,,,als Reporter berichten,"Journalist; Korrespondent",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1022,word,Reporterin,female journalist investigating news on site,reporter (female),Die Reporterin macht gerade ein Interview.,The female reporter is conducting an interview right now.,B1,noun,3,medium,,,,,standard,,,"media;jobs",feminine,-nen,Reporterin,false,false,,,,"Journalistin; Korrespondentin",,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1023,word,Reservierung,formal booking of table or seat,reservation / booking,Was kostet eine Reservierung?,How much does a reservation cost?,B1,noun,3,medium,,,,,standard,,,"hospitality;transit",feminine,-en,Reservierung,false,false,,,,eine Reservierung vornehmen/stornieren,"Buchung; Vorbestellung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1024,word,Respekt,regard and deferential esteem toward someone,respect / deference,Ich habe großen Respekt vor meinem Lehrer. / Du solltest ihr mehr Respekt entgegenbringen. / Ich habe bei der Prüfung alle Punkte erreicht! - Respekt!,I have great respect for my teacher. / You should show her more respect. / I achieved all points in the exam! - Respect!,B1,noun,3,medium,,,,,standard,,,"social;courtesy",masculine,-,Respekts,false,false,,,,"Respekt haben vor + dat; Respekt zollen","Achtung; Hochachtung; Wertschätzung","Respektlosigkeit; Verachtung",,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1025,word,retten,preserve from grave peril,injury,"or death, to save / to rescue, Der Arzt konnte das Kind noch retten.",The doctor was still able to save the child.,B1,verb,4,high,,,,,standard,,,"emergency;health",,,,,false,false,haben,rettet,rettete,gerettet,"acc, vor + dat","ein Menschenleben retten; sich retten","bergen; erlösen; bewahren",verlieren,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1026,word,Richter,judicial presiding magistrate in court,judge,Der Richter hat noch kein Urteil gesprochen.,The judge has not delivered a verdict yet.,B1,noun,3,medium,,,,,standard,,,"legal;courts",masculine,-,Richters,false,false,,,,"vor den Richter treten; als Richter urteilen","Magistrat; Justizbeamter",Angeklagter,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1027,word,Richterin,female judicial presiding magistrate,judge (female),Die Richterin fällte das Urteil.,The female judge delivered the verdict.,B1,noun,3,medium,,,,,standard,,,"legal;courts",feminine,-nen,Richterin,false,false,,,,Justizbeamtin,Angeklagte,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1028,word,Richtung,cardinal line along which someone travels,direction,Der Zug in Richtung Köln hat Verspätung. / In welche Richtung muss ich fahren?,The train in the direction of Cologne is delayed. / In which direction must I drive?,B1,noun,4,high,,,,,standard,,,"directions;transit",feminine,-en,Richtung,false,false,,,,"in die richtige Richtung gehen; Gegenrichtung","Kurs; Linie; Orientierung",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1029,word,riesig,immensely massive in physical size or degree,huge / enormous / immensely,Die Stadt ist riesig. / Ich habe mich über das Geschenk riesig gefreut.,The city is huge. / I was immensely pleased with the gift.,B1,adjective,4,high,,,,,standard,,,"size;emotions",adjective,,,,false,false,,,,"riesigen Spaß machen; ein riesiger Erfolg","gewaltig; gigantisch; enorm","winzig; winzig klein",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1030,word,Risiko,hazard possibility of financial or physical loss,risk,Ich nehme keinen Kredit auf. Das Risiko ist mir zu hoch.,I am not taking out a loan. The risk is too high for me.,B1,noun,4,high,,,,,standard,,,"finance;danger",neuter,Risiken,Risikos,false,false,,,,"ein Risiko eingehen; auf eigenes Risiko","Wagnis; Gefahr; Unsicherheit",Sicherheit,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1031,word,roh,uncooked and in natural raw state,raw / uncooked,Du kannst das nicht essen. Das Fleisch ist noch roh.,You cannot eat that. The meat is still raw.,B1,adjective,3,medium,,,,,standard,,,"food;cooking",adjective,,,,false,false,,,,rohes Gemüse essen,"ungekocht; naturbelassen","gekocht; gebraten",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1032,word,Rohr,baking oven chamber (Austrian German),oven (baking),Ich habe gerade eine Pizza gemacht. Sie ist ganz frisch aus dem Rohr.,I just made a pizza. It is completely fresh out of the oven.,B1,noun,3,medium,,A,,standard,"DACH: D; CH=Ofen; Backofen","kitchen;food",neuter,-e,Rohres,false,false,,,,frisch aus dem Rohr,"Backrohr; Backofen",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1033,word,Rolle,character in dramatic performance / function,role / character / part,Die Schauspielerin hat ihre Rolle sehr gut gespielt. / Geld spielt in diesem Fall keine Rolle.,The actress played her role very well. / Money plays no role in this case.,B1,noun,4,high,,,,,standard,,,"culture;importance",feminine,-n,Rolle,false,false,,,,"eine Rolle spielen; die Hauptrolle","Funktion; Bühnenrolle; Walze",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1034,word,Roman,extended work of fiction prose,novel,Ich lese gern Romane.,I like reading novels.,B1,noun,4,high,,,,,standard,,,"literature;reading",masculine,-e,Romans,false,false,,,,"einen Roman schreiben/lesen; Kriminalroman","Buch; Belletristik",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1035,word,rück-,prefix indicating return or reverse motion,return- / back-,Auf der Rückfahrt besuche ich meine Eltern.,On the return trip I will visit my parents.,B1,prefix,4,high,,,,,standard,,,"transit;movement",,,,false,false,,,,"Rückfahrt; Rückflug; Rückseite",Zurück-,Hin-,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1036,word,Rückfahrt,journey returning to place of departure,return trip / journey back,Auf der Rückfahrt besuche ich meine Eltern.,On the return trip I will visit my parents.,B1,noun,4,high,,,,,standard,,,"travel;transit",feminine,-en,Rückfahrt,false,false,,,,"die Rückfahrt antreten; Hin- und Rückfahrt","Rückreise; Heimfahrt",Hinfahrt,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1037,word,Rückkehr,act of returning to homeland or dwelling,return / homecoming,Nach meiner Rückkehr haben wir ein großes Fest gefeiert.,After my return we celebrated a big party.,B1,noun,3,medium,,,,,standard,,,"travel;life",feminine,-,Rückkehr,false,false,,,,"die Rückkehr feiern; nach der Rückkehr","Heimkehr; Wiederkehr",Abreise,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1038,word,rückwärts,in the direction toward the rear,backwards,Ich bin rückwärts aus der Garage gefahren.,I drove backwards out of the garage.,B1,adverb,3,medium,,,,,standard,,,"directions;traffic",adverb,,,,false,false,,,,rückwärts einparken,nach hinten,vorwärts,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1039,word,Rücksicht,considerate regard for others' rights,consideration / regard,Nehmen Sie bitte Rücksicht auf die anderen Gäste.,Please show consideration for the other guests.,B1,noun,3,medium,,,,,standard,,,"social;courtesy",feminine,-en,Rücksicht,false,false,,,,Rücksicht nehmen auf + acc,"Schonung; Achtsamkeit",Rücksichtslosigkeit,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1040,word,Rüebli,edible carrot vegetable (Swiss German),carrot,Hasen fressen gern Rüebli.,Hares like eating carrots.,B1,noun,3,medium,,CH,,standard,"DACH: D=Möhre; D; A=Karotte","food;vegetables",neuter,-,Rüeblis,false,false,,,,frische Rüebli,"Karotte; Möhre",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1041,word,Rufnummer,telephone line dialing number,telephone number / phone number,Wir möchten Sie gerne anrufen. Wie ist Ihre Rufnummer?,We would like to call you. What is your phone number?,B1,noun,3,medium,,,,,standard,,,"telecom;communication",feminine,-n,Rufnummer,false,false,,,,die persönliche Rufnummer wählen,"Telefonnummer; Handynummer",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1042,word,Runde,circular lap in park or track / group of people,lap / round / group,Ich laufe jeden Tag fünf Runden im Park. / Wir müssen über die Probleme sprechen. Am besten mit allen in einer Runde.,I run five laps in the park every day. / We must talk about the problems. Best with everyone in a circle/group.,B1,noun,4,high,,,,,standard,,,"sports;social",feminine,-n,Runde,false,false,,,,"eine Runde drehen; eine Runde ausgeben","Laufrunde; Kreis; Zirkel",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1043,word,Rundfahrt,circular sightseeing tour returning to origin,round trip / sightseeing tour,Am zweiten Tag haben wir eine Rundfahrt durch den Hafen gemacht.,On the second day we took a sightseeing tour of the harbor.,B1,noun,3,medium,,,,,standard,,,"tourism;travel",feminine,-en,Rundfahrt,false,false,,,,eine Stadtrundfahrt machen,"Rundreise; Besichtigungstour",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1044,word,Saal,spacious indoor room for gatherings/concerts,hall / ballroom,Für unsere Familienfeier haben wir einen kleinen Saal gemietet.,For our family celebration we rented a small hall.,B1,noun,3,medium,,,,,standard,,,"events;buildings",masculine,Säle,Saales,false,false,,,,"im Saal sitzen; Festsaal","Aula; Halle; Raum",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1045,word,Sack,large sturdy flexible cloth/plastic bag,sack / bag,Ich hätte gern einen Sack Kartoffeln. / Wo soll ich die Säcke mit dem Müll hinstellen?,I would like a sack of potatoes. / Where should I put the bags with the rubbish?,B1,noun,3,medium,,,,,standard,,,"household;containers",masculine,Säcke,Sackes,false,false,,,,"ein Sack Zement; Müllsack","Beutel; Tasche",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1046,word,Sahne,rich fatty layer skimmed from milk (German standard),cream / whipped cream,Ich hätte gern ein Stück Torte mit Sahne.,I would like a slice of cake with whipped cream.,B1,noun,4,high,,D,,standard,"DACH: A=Obers; CH=Rahm","food;dining",feminine,-,Sahne,false,false,,,,"Schlagsahne; mit Sahne","Schlagrahm; Rahm; Obers",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1047,word,Saison,distinct period or recurring annual season,season,Urlaub in den Schulferien ist immer teurer. Das ist die Saison mit den höchsten Preisen.,Vacation during school holidays is always more expensive. That is the season with the highest prices.,B1,noun,3,medium,,,,,standard,,,"tourism;calendar",feminine,-s,Saison,false,false,,,,"Hauptsaison; Hochsaison; Nebensaison","Spielzeit; Jahreszeit",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1048,word,Salbe,semi-solid medicinal ointment applied to skin,ointment / cream,Diese Salbe gibt es nur auf Rezept.,This ointment is available on prescription only.,B1,noun,3,medium,,,,,standard,,,"health;medicine",feminine,-n,Salbe,false,false,,,,eine Salbe auftragen/einreiben,"Creme; Paste; Balsam",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1049,word,Salon,luxurious hair/beauty business establishment,salon,Sie arbeitet als Friseurin in einem Salon.,She works as a hairdresser in a salon.,B1,noun,3,medium,,,,,standard,,,"jobs;beauty",masculine,-s,Salons,false,false,,,,"im Salon bedient werden; Friseursalon","Atelier; Studio; Laden",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1050,word,salzig,tasting strongly of table salt,salty,Dieses Essen ist zu salzig für mich.,This food is too salty for me.,B1,adjective,3,medium,,,,,standard,,,"food;taste",adjective,,,,false,false,,,,sehr salzig schmecken,"versalzen; würzig",süß,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1051,word,sämtliche,all without any solitary exception,all / complete,Sämtliche Fenster müssen geschlossen bleiben.,All windows must remain closed.,B1,pronoun,3,medium,,,,,standard,,,"quantifier;pronoun",,,,false,false,,,,sämtliche Daten löschen,"alle; ausnahmslos alle",keine,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1052,word,Sand,loose granular material from disintegrated rock,sand,Die Kinder spielen gern im Sand.,The children like playing in the sand.,B1,noun,4,high,,,,,standard,,,"nature;leisure",masculine,-,Sandes,false,false,,,,"im Sand bauen; Sandstrand","Sandboden; Kiesel",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1053,word,satt,having satisfied physical hunger / fed up,full / sated / fed up,"Möchten Sie noch etwas? - Nein danke, ich bin satt.","Would you like anything else? - No thanks; I am full.",B1,adjective,4,high,,,,,standard,,,"food;emotions",adjective,,,,false,false,,,,"satt sein; sich satt essen","gesättigt; voll",hungrig,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1054,word,Schachtel,cardboard box container,box / pack,Ich hätte gern eine Schachtel Zigaretten. / Meiner Mutter schenke ich eine Schachtel Pralinen.,I would like a pack of cigarettes. / I am giving my mother a box of chocolates.,B1,noun,4,high,,,,,standard,,,"shopping;packaging",feminine,-n,Schachtel,false,false,,,,"eine Schachtel Pralinen; Schachtel Zigaretten","Karton; Schatulle; Schachtel",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1055,word,schade,expressing regret for unfortunate circumstance,pity / a shame,"Ich kann leider nicht mitkommen. - Das ist aber schade! / Schade, dass du nicht mitkommen kannst.",I unfortunately cannot come along. - That is a shame! / What a pity that you cannot come along.,B1,adjective,4,high,,,,,standard,,,"emotions;courtesy",predicative,,,,false,false,,,,das ist wirklich schade,"bedauerlich; traurig",erfreulich,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1056,word,schaden,cause physical harm or financial loss,to damage / to harm,Ein kleines Glas Wein kann nicht schaden.,A small glass of wine cannot hurt.,B1,verb,4,high,,,,,standard,,,"health;damage",,,,,false,false,haben,schadet,schadete,geschadet,dat,gesundheitlich schaden,"beeinträchtigen; schädigen","nützen; helfen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1057,word,Schaden,detrimental physical harm or financial loss,damage / loss / harm,Ich hatte einen Unfall mit dem Auto. Jetzt muss ich den Schaden der Versicherung melden.,I had a car accident. Now I must report the damage to the insurance company.,B1,noun,4,high,,,,,standard,,,"insurance;damage",masculine,Schäden,Schadens,false,false,,,,"einen Schaden melden; Sachschaden","Unfallschaden; Nachteil",Nutzen,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
